event_id,tuple_id,stakeholder,opinion,sentiment,rationale,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,independent_source_count,confidence_route,required_action,adjudication_priority_score,priority_bucket,priority_reason,review_decision,revised_stakeholder,revised_opinion,revised_sentiment,revised_rationale,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status,annotator_id
E015,LLM_E015_003,司法机关,将依法对犯罪行为进行处理。,neutral,官方来源称涉案犯罪嫌疑人已被采取刑事强制措施，司法机关将对犯罪行为依法处理。,,ev-00331,"“微观肥乡”17日发布通报:3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区公安机关立即开展侦破工作。3月11日,涉案犯罪嫌疑人被全部抓获,现已依法采取刑事强制措施。司法机关将对犯罪行",official,http://fzsx.gov.cn/sx/fcsh/80475.htm,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E015,LLM_E015_004,当地警方,接受总台记者采访，向外界介绍案件进展情况。,neutral,报道称3月18日当地警方接受总台记者采访，详细介绍案件进展。,,ev-00327,"3月10日,河北邯郸肥乡区发生了一起震惊全国的惨案,一名初中生遭到残忍杀害。3月18日当地警方接受总台记者采访,详细介绍了案件的进展情况。",social_media,https://www.toutiao.com/article/7347875151993782820/,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E015,LLM_E015_005,全国网友,广泛关注该初中生被害案，并呼吁公正处理、制裁未成年嫌疑人。,negative,证据称案件引发全国网友广泛关注，网友呼吁公正处理并制裁未成年嫌疑人。,,ev-00346,"在河北邯郸市肥乡区,一起令人震惊的初中生被害案引发了全国网友的广泛关注。自媒体博主的误导行为引起了网友的愤怒,同时,他们呼吁公正处理并制裁未成年嫌疑人。",social_media,https://www.toutiao.com/article/7347732695205888527/,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E019,LLM_E019_002,北京美吉姆西直门中心投诉家长,指称西直门中心撤店跑路，高额学费无人处理，要求处理其已缴纳课程费用。,negative,投诉标题明确称“北京美吉姆西直门中心撤店跑路，高额学费无人处理”，并说明家长为孩子报名56节早教课程、缴费金额约10800元。,,ev-00461,"标题:北京美吉姆西直门中心撤店跑路,高额学费无人处理 我于2023年12月23号在北京美吉姆西直门中心店(公司主体为:美智美呈教育科技(北京)有限公司)为孩子报名了56节的早教课程,缴费金额为1080",public_web,https://m.xfb315.com/tousu/96611782,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E019,LLM_E019_004,美吉姆（中国）总部,回应称仍在积极寻求措施支持加盟中心继续经营，并督促闭店、并店中心处理后续问题。,neutral,2023年12月31日，美吉姆（中国）总部发布声明称仍积极寻求各种措施支持加盟中心继续经营，并督促闭店、并店的美吉姆中心采取相关处理。,,ev-00458,"近日,美吉姆北京多家分店被曝关店停业,家长上万元课时费无处可退。2023年12月31日,美吉姆(中国)总部发布声明称,目前美吉姆(中国)仍然积极寻求各种措施支持加盟中心继续经营,并督促闭店、并店的美吉",mainstream_news,https://finance.sina.com.cn/chanjing/wddc/2024-01-04/doc-inaaimzf6347381.shtml,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E019,LLM_E019_005,美吉姆常营华联中心,称因经营困难向上市公司美吉姆提出借款周转救助需求，但多次沟通无果且被拒绝，门店已无力支付房租和员工薪酬社保。,negative,常营华联中心表示其经营遇到诸多问题，曾向上市公司美吉姆提出借钱周转救助需求，但被以无法扶持为由拒绝，导致无以为继。,,ev-01676,"美吉姆常营华联中心称,鉴于现阶段公司经营中遇到的诸多问题,他们向上市公司美吉姆提出借钱周转进行救助的需求,但多次沟通无果,被上市公司以无法扶持为由拒绝。由于实在无以为继,无法支付房租和员工工资、社保,",mainstream_news,https://sd.china.com/shangye/20000940/20231231/25830498_1.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E021,LLM_E021_006,公共社交平台评论者,批评无锡虹桥医院疑似通过虚报、夸大病情等方式钻医保报销体系空子牟利，认为其骗保套路严重。,negative,公共社交平台文本将骗保描述为虚报、夸大病情牟利，并称无锡虹桥医院几乎把这一套路发挥到极致。,,ev-00497,"骗保,顾名思义,是医院在医疗报销体系里钻空子,虚报、夸大病情以此牟利。无锡虹桥医院,几乎把这一套路发挥到了极致。",social_media,https://www.toutiao.com/article/7419944651635032603/,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E022,LLM_E022_006,药王谷中医馆,以“抗癌治疗”和“抗癌治愈率超80%”进行对外宣传或经营活动。,positive,媒体曝光称该中医馆从事抗癌治疗，并号称抗癌治愈率超80%，属于其对自身疗效的正面宣传表述。,,ev-01732,"近日,有媒体曝出位于湖北武当山桑树庙村的“药王谷中医馆”,从事“抗癌治疗”,号称抗癌治愈率超80%。从2024年4月18日开诊至5月31日停业期间有15名患者死亡,20人病情加重。 12月2日晚,武当",mainstream_news,https://finance.sina.com.cn/jjxw/2024-12-02/doc-incyasqh5309251.shtml,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E023,LLM_E023_006,公众评论者,公众评论认为医疗领域患者隐私保护是不可逾越的红线，工程师未经允许闯入检查室的行为侵犯了患者隐私。,negative,头条文章明确称患者隐私保护是医疗领域红线，并将工程师未经允许进入检查室评价为侵犯患者隐私。,,ev-00552,"在医疗领域,患者隐私保护是一条不可逾越的红线。然而,近日在东莞市中医院发生的一起事件,却让这条红线受到了挑战。一位女性患者在进行心脏彩超检查时,遭遇了一名未经允许闯入检查室的工程师,这一行为不仅侵犯了",social_media,https://www.toutiao.com/article/7446339268961632818/,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E025,LLM_E025_006,法律评论者,法律评论指出，医疗机构及医务人员应对患者隐私和个人信息保密，泄露隐私或未经同意公开病历资料应承担侵权责任。,negative,证据引用相关规定，强调医务人员的保密义务及泄露患者隐私、个人信息的侵权责任。,,ev-00607,"此外还规定,医疗机构及其医务人员应当对患者的隐私和个人信息保密。泄露患者的隐私和个人信息,或者未经患者同意公开其病例资料的,应当承担侵权责任。在该事件中,孙某新私自拍摄患者隐私部位,并将照片和患者个人",social_media,https://www.163.com/dy/article/J697OT9K0550B6IS.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E026,LLM_E026_003,邓州市卫生健康委员会,表示将依法追究相关人员责任。,negative,证据称卫健委发布说明，证实为严重医疗事故，并将依法追究相关人员责任。,,ev-00622,"6月1日,河南邓州市卫生健康委员会迅速介入调查,并发布了情况说明,证实这是一起严重的医疗事故,将依法追究相关人员的责任。",social_media,https://www.toutiao.com/article/7375569640669381156/,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E027,LLM_E027_006,法律服务类公共网站,法律解读关注涉案医托犯罪人员将面临何种处罚，强调其假冒退休专家、开具天价无效药的诈骗性质。,negative,法律网站文章提到浦东分局抓捕涉嫌诈骗的医托人员，描述其介绍受害者去所谓退休专家处就诊、开出天价且无疗效的药，并提出处罚问题。,,ev-01811,"近期上海浦东分局抓捕了一批涉嫌诈骗的医托犯罪人员,介绍受害者去所谓知名医院退休专家处就诊,其实都是假冒的,而且开的药本来很便宜的开出天价,也没有什么治疗效果。那么涉嫌诈骗犯罪人员将会面临什么样的处罚?",public_web,https://www.lawtime.cn/article/lll136172639136177733oo899220,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E029,LLM_E029_002,广西医科大学第一附属医院,事件发生后第一时间组织抢救并报警，同时配合公安机关开展调查。,positive,医院官网通报明确称事件发生后医院第一时间组织抢救并报警，配合公安机关调查。,,ev-00696,"2024年4月19日15时许,我院门诊大楼发生一起男子坠楼事件。事件发生后,医院第一时间组织抢救并报警,配合公安机关开展调查。 广西医科大学第一附属医院",public_web,https://www.gxmuyfy.cn/notice/noticetzgg/27120.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E032,LLM_E032_002,广东省委省政府及梅州市相关部门,高度重视事故并全力开展救援，成立事故救援现场指挥部，组织公安、应急、消防、卫健、交通等500多人投入处置,neutral,地方公开信息明确说明省委省政府高度重视，省、市启动现场指挥和多部门救援力量。,,ev-00756,"5月1日2时10分,梅大高速大埔茶阳路段(往福建方向)发生路面塌陷事故。事发后,广东省委省政府高度重视,省、市全力开展救援工作,成立事故救援现场指挥部,公安、应急、消防、卫健、交通等投入500多人参与",public_web,https://y.meizhou.cn/p/179671.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E033,LLM_E033_002,新余市政府,火灾发生后召开新闻发布会，对事故情况进行公开通报,neutral,证据显示1月25日上午新余市召开新闻发布会，背景为1月24日佳乐苑沿街店铺地下一层发生火灾。,,ev-00775,"本报新余1月25日讯(记者甘甜)1月24日15时24分,江西省新余市渝水区天工南大道佳乐苑沿街店铺地下一层发生火灾。25日上午,新余市召开新闻发",social_media,https://www.toutiao.com/article/7328222189705101850/,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
