event_id,chain_id,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,review_decision,revised_event_chain,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status
E012,CHAIN_E012_003,"food safety incident at changfeng school ||| public exposure and social media backlash ||| joint investigation by multiple agencies ||| disqualification of contractor, regulatory improvements",ev-00260;ev-01600;ev-01596;ev-01593,"长丰中学“臭肉事件”:黑心学校,何时能止? 云南长丰中学竟然拿变质臭肉给孩子们吃!这事儿一传出来,网上立马就炸了,家长们气不打一处来,网友们也是纷纷声援,要求严查严惩。 揭开食堂的“黑锅盖” 你想象一 ||| 10月19日官渡区发布情况通报“昆明官渡发布”微信公众号截图10月16日,针对网上反映的昆明市官渡区长丰学校食品安全问题,官渡区组织市场监管、教体、公安、农业农村、卫健等部门成立联合调查组,本着实事求 ||| 昆明市官渡区长丰学校食品安全问题事件令人痛心,再次给我们敲响警钟,校园食品安全监管一刻也不能放松。针对云南官渡区长丰学校食品安全存在的问题,高新区市场监督管理分局高度重视,行动迅速,措施有力。 10月 ||| 导读:近日,云南昆明云子中学长丰学校食堂疑提供臭肉给学生食用。校长回应:“如果他犯罪了,有法律来管他。”湖南通程律师事务所刘琳律师解读:学校应承担相应责任,涉事企业可能面临民事、行政、刑事等多重责任。",social_media ||| social_media ||| official ||| mainstream_news,https://www.toutiao.com/article/7428024611385770505/ ||| https://www.toutiao.com/article/7427659339688722982/ ||| https://amr.ahsz.gov.cn/xwdt/sjdt/195084991.html ||| https://law.rednet.cn/content/646854/69/6421.html,,,uncertain,,,,,
E013,CHAIN_E013_001,家长反映食堂鼠迹和卫生问题 ||| 监控视频曝光引发广泛关注 ||| 市监局赶赴现场检查并立案调查 ||| 学校被警告并罚款5万元,ev-01625;ev-00284;ev-01621,"情况通报12月22日上午,在接到学生家长反映北大附小海口学校食堂卫生未达标,存在鼠迹及违规使用调味品和食用油等问题后,海口市市场监督管理局秀英分局、秀英区教育局立即赶赴现场处置。经初步调查,该校食堂使 ||| 央视网消息: 海口市市场监督管理局12月29日通报,近日,接到学生家长反映北京大学附属小学海口学校食堂存在鼠迹等食品安全问题后,该局立即赶赴现场进行检查并立案调查。 经调查,涉事学校食堂存在防鼠设施不 ||| 南海网12月29日消息(记者 蒙健)12月29日,记者从海口市市场监督管理局获悉,关于北京大学附属小学海口学校因食品安全问题,被依法予以处罚5万元。 据介绍,近日,接到学生家长反映北京大学附属小学海口",social_media ||| mainstream_news ||| mainstream_news,https://www.163.com/dy/article/JK72M5RF053469LG.html ||| https://news.cctv.com/2024/12/29/ARTIImF2PSGU3Ss0b8pR7CrM241229.shtml ||| http://www.hinews.cn/news/system/2024/12/29/033246930.shtml,,,uncertain,,,,,
E013,CHAIN_E013_002,家长发现食堂鼠迹并反映 ||| 市监局联合教育局现场处置 ||| 官方通报调查结果 ||| 依法处罚学校5万元,ev-01622;ev-00284;ev-01623,"央视网消息 :据海口市秀英区教育局,12月22日上午,在接到学生家长反映北大附小海口学校食堂卫生未达标,存在鼠迹及违规使用调味品和食用油等问题后,海口市市场监督管理局秀英分局、秀英区教育局立即赶赴现场 ||| 央视网消息: 海口市市场监督管理局12月29日通报,近日,接到学生家长反映北京大学附属小学海口学校食堂存在鼠迹等食品安全问题后,该局立即赶赴现场进行检查并立案调查。 经调查,涉事学校食堂存在防鼠设施不 ||| 12月29日 记者从海口市市场监督管理局获悉 针对 此前曝出的食品安全问题 北京大学附属小学海口学校 被依法予以5万元 处罚 近日,在接到学生家长反映北京大学附属小学海口学校食堂存在鼠迹等食品安全问题",mainstream_news ||| mainstream_news ||| mainstream_news,https://m.sohu.com/a/841561287_362042 ||| https://news.cctv.com/2024/12/29/ARTIImF2PSGU3Ss0b8pR7CrM241229.shtml ||| https://new.qq.com/rain/a/20241230A02QYN00,,,uncertain,,,,,
E013,CHAIN_E013_003,食堂鼠迹问题被曝光 ||| 家长和社会各界担忧 ||| 海口市市场监督管理局通报 ||| 罚款处罚落实,ev-01618;ev-00280;ev-01621,"近日,北京大学附属小学海口学校食堂里老鼠乱窜被持续曝光。从监控视频中可以看到,食堂后厨多只老鼠肆意穿梭,老鼠锃亮反光的眼睛,看着令人心惊,引起家长和社会各界的广泛关注。 2024年12月24日,海口市 ||| 【来源:央视网】央视网消息:海口市市场监督管理局12月29日通报,近日,接到学生家长反映北京大学附属小学海口学校食堂存在鼠迹等食品安全问题后,该局立即赶赴现场进行检查并立案调查。 ||| 南海网12月29日消息(记者 蒙健)12月29日,记者从海口市市场监督管理局获悉,关于北京大学附属小学海口学校因食品安全问题,被依法予以处罚5万元。 据介绍,近日,接到学生家长反映北京大学附属小学海口",mainstream_news ||| social_media ||| mainstream_news,https://www.sohu.com/a/844034793_122162653 ||| https://www.toutiao.com/article/7453724528624108041/ ||| http://www.hinews.cn/news/system/2024/12/29/033246930.shtml,,,uncertain,,,,,
E014,CHAIN_E014_001,一名学生在校外遭多名学生欺凌并被录像 ||| 欺凌视频在网上传播引发社会关注 ||| 警方介入调查并依法对涉案8人作出行政拘留等处罚 ||| 事件后续处理及舆论平息,ev-00308;ev-01640;ev-01644,"2024年4月18日,南宁三中初中部五象校区,一名女生在同学的欺骗下,前往公园,毫无戒备地踏入了陷阱。 2. 霸凌的噩梦 公园里,女生遭到了一群同学的围攻和羞辱,暴行被录制成视频,并在网络上迅速传播, ||| 一初中女生被多人欺负殴打,广西南宁良庆警方:依法对涉案8人作出行拘等处罚 情况通报 4月18日,一名初中女生在良庆大道某小区旁,被多人欺负殴打。接到报警后,我分局立即开展调查处理, 依法对涉案的8人作 ||| 新京报讯 4月29日,良庆警方官微发布情况通报。全文如下: 4月18日,一名初中女生在良庆大道某小区旁,被多人欺负殴打。接到报警后,我分局立即开展调查处理,依法 对涉案的8人作出行政拘留等处罚 ,相关",social_media ||| mainstream_news ||| mainstream_news,https://m.toutiao.com/article/7363567308901712395/ ||| https://m.sohu.com/a/775464778_121123770 ||| https://www.sohu.com/a/775203843_114988,,,uncertain,,,,,
E015,CHAIN_E015_001,2024年3月10日，邯郸市肥乡区初一学生王某某被杀害 ||| 公安机关立即开展侦破，3月11日犯罪嫌疑人被全部抓获 ||| 官方通报案件进展 ||| 犯罪嫌疑人被依法采取刑事强制措施，案件在进一步处理,ev-00331;ev-00326;ev-00329;ev-00330,"“微观肥乡”17日发布通报:3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区公安机关立即开展侦破工作。3月11日,涉案犯罪嫌疑人被全部抓获,现已依法采取刑事强制措施。司法机关将对犯罪行 ||| 邯郸市肥乡区委员会宣传部的官方微信公众号“微观肥乡”17日晚间发布通报:2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯 ||| 邯郸市肥乡区委员会宣传部的官方微信公众号“微观肥乡”17日晚间发布通报:2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯 ||| 邯郸市肥乡区委员会宣传部的官方微信公众号“微观肥乡”17日晚间发布通报:2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯",official ||| social_media ||| social_media ||| social_media,http://fzsx.gov.cn/sx/fcsh/80475.htm ||| https://cn.chinadaily.com.cn/a/202403/18/WS65f78960a3109f7860dd5c49.html ||| http://www.nmgcb.com.cn/shehui/r-280693.html ||| http://news.jcrb.com/jsxw/2024/202403/t20240318_6351946.html,,,uncertain,,,,,
E015,CHAIN_E015_002,邯郸市肥乡区初一学生王某某被害事件发生 ||| 社会广泛关注，媒体大量报道引发公众同情与讨论 ||| 肥乡区高度重视，公安机关迅速介入并通报案情 ||| 涉案嫌疑人被抓获并采取强制措施,ev-00328;ev-00347;ev-00331;ev-00326,"近日,河北邯郸肥乡区发生了一起令人痛心的初中生被害事件。据报道,这起事件发生在2024年3月10日,地点位于肥乡区北高镇张庄村附近。 ||| 近日,邯郸市肥乡区发生了一起令人痛心的案件,一名初中生不幸遇害。肥乡区委员会宣传部通过其官方微信公众号“微观肥乡”于17日晚间发布通报,向公众详细说明了案件的情况及后续处理进展。 通报指出,2024年 ||| “微观肥乡”17日发布通报:3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区公安机关立即开展侦破工作。3月11日,涉案犯罪嫌疑人被全部抓获,现已依法采取刑事强制措施。司法机关将对犯罪行 ||| 邯郸市肥乡区委员会宣传部的官方微信公众号“微观肥乡”17日晚间发布通报:2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯",social_media ||| social_media ||| official ||| social_media,https://www.toutiao.com/article/7348447723126817295/ ||| https://www.toutiao.com/article/7348283749471158823 ||| http://fzsx.gov.cn/sx/fcsh/80475.htm ||| https://cn.chinadaily.com.cn/a/202403/18/WS65f78960a3109f7860dd5c49.html,,,uncertain,,,,,
E015,CHAIN_E015_003,2024年3月10日，学生王某某在肥乡区北高镇张庄村附近被害 ||| 多家媒体跟进报道，舆论呼吁加强未成年人保护 ||| 肥乡区委员会宣传部通过官方微信公众号发布案情通报 ||| 案件正在依法处理中,ev-00328;ev-00347;ev-00326;ev-00331,"近日,河北邯郸肥乡区发生了一起令人痛心的初中生被害事件。据报道,这起事件发生在2024年3月10日,地点位于肥乡区北高镇张庄村附近。 ||| 近日,邯郸市肥乡区发生了一起令人痛心的案件,一名初中生不幸遇害。肥乡区委员会宣传部通过其官方微信公众号“微观肥乡”于17日晚间发布通报,向公众详细说明了案件的情况及后续处理进展。 通报指出,2024年 ||| 邯郸市肥乡区委员会宣传部的官方微信公众号“微观肥乡”17日晚间发布通报:2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯 ||| “微观肥乡”17日发布通报:3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区公安机关立即开展侦破工作。3月11日,涉案犯罪嫌疑人被全部抓获,现已依法采取刑事强制措施。司法机关将对犯罪行",social_media ||| social_media ||| social_media ||| official,https://www.toutiao.com/article/7348447723126817295/ ||| https://www.toutiao.com/article/7348283749471158823 ||| https://cn.chinadaily.com.cn/a/202403/18/WS65f78960a3109f7860dd5c49.html ||| http://fzsx.gov.cn/sx/fcsh/80475.htm,,,uncertain,,,,,
E016,CHAIN_E016_001,2024年1月19日深夜，英才学校宿舍发生火灾，造成13人遇难4人受伤 ||| 遇难者家属持续寻求真相，要求追责 ||| 2025年12月17日，河南省发布事故调查报告，认定责任，处理25名责任人 ||| 2025年12月20日，学校已注销，相关责任人一审宣判,ev-00389;ev-00400;ev-00380;ev-00365,"2024年1月19日23时,河南南阳英才学校发生一起火灾事故。接警后,方城县119指挥中心立即调度消防救援大队赶赴现场。经过紧张救援,23时38分现场明火被成功扑灭。 事故发生后,学校、教育局等相关人 ||| 遇难学生家属:想要真相!该受处分的受处分! 看看新闻Knews 2025-12-09 08:12 ·上海 ·看看新闻Knews官方网易号 2024年1月19日深夜,河南省方城县独树镇砚山铺村英才学校一 ||| 原标题:河南对外发布方城英才学校重大火灾事故调查报告 25名责任人员被处理处分 打开网易新闻 查看精彩图片 河南省方城县英才学校火灾现场新华社郑州12月17日电(记者吴刚、韩朝阳)12月17日,河南省 ||| 河南方城县“英才学校13死4伤火灾案”一审宣判! 2025-12-20 【原创版权,未经授权,严禁转载。联系电话028-86007235】 红星新闻网 编辑:方艺霖 责编:张烁 审核 : 马兰 谭麟",social_media ||| mainstream_news ||| mainstream_news ||| mainstream_news,https://www.toutiao.com/article/7326043886361920050/ ||| https://m.163.com/dy/article/KGARJ8T60514EGPO.html ||| https://m.163.com/dy/article/KGVL7LKR0001899O.html ||| https://mobile.chengdu.cn/show/id/694578426fe7fe3125e43eab,,,uncertain,,,,,
E016,CHAIN_E016_002,2024年1月19日火灾发生，消防救援扑灭明火 ||| 遇难者家属收到开庭通知，准备诉讼 ||| 2025年12月19日，案件在方城县人民法院开庭审理 ||| 2025年12月20日，一审宣判，追究教育设施重大安全事故罪,ev-00389;ev-00387;ev-00362;ev-00365,"2024年1月19日23时,河南南阳英才学校发生一起火灾事故。接警后,方城县119指挥中心立即调度消防救援大队赶赴现场。经过紧张救援,23时38分现场明火被成功扑灭。 事故发生后,学校、教育局等相关人 ||| 河南方城学校火灾遇难者家属再次收到开庭通知 看看新闻Knews 2025-12-16 12:24 ·上海 ·看看新闻Knews官方网易号 13名学生遇难!河南省南阳市方城县英才学校宿舍发生火灾近两年, ||| 来源:澎湃新闻12月19日,据英才学校重大火灾事故被害人代理律师处消息,该案一审今天上午在方城县人民法院开庭审理。法院的开庭通知书显示,方城县法院受理的被告人徐某某、贾某、李某教育设施重大安全事故罪一 ||| 河南方城县“英才学校13死4伤火灾案”一审宣判! 2025-12-20 【原创版权,未经授权,严禁转载。联系电话028-86007235】 红星新闻网 编辑:方艺霖 责编:张烁 审核 : 马兰 谭麟",social_media ||| mainstream_news ||| mainstream_news ||| mainstream_news,https://www.toutiao.com/article/7326043886361920050/ ||| https://m.163.com/dy/article/KGTAPMKE0514EGPO.html ||| https://c.m.163.com/news/a/KH4QNITB05567I2C.html ||| https://mobile.chengdu.cn/show/id/694578426fe7fe3125e43eab,,,uncertain,,,,,
