event_id,candidate_id,source_type,stakeholder,opinion,sentiment,rationale,evidence_ids,support_label,human_decision,gold_stakeholder,gold_opinion,gold_sentiment,gold_rationale,gold_evidence_ids,gold_support_label,edit_reason,reviewer_id,adjudication_status,notes,event_name,tuple_id,candidate_stakeholder,candidate_opinion,candidate_sentiment,candidate_rationale,candidate_evidence_ids,candidate_event_chain_stage,candidate_confidence,verification_label,verification_score,verification_rationale,issue_flags,evidence_quotes,evidence_texts,chain_confidence,missing_stages,gold_event_chain_stage,gold_event_chain_order,gold_notes,annotator_id,review_status
E011,LLM_E011_003,llm_preannotation,学生,学生质疑学校的鸭脖说法，要求彻查食品安全问题。,negative,学生拍摄视频并上传网络，引发舆论关注和质疑。,ev-01584;ev-01585,partially_supported,accept,学生,学生质疑学校的鸭脖说法，要求彻查食品安全问题。,negative,学生拍摄视频并上传网络，引发舆论关注和质疑。,ev-01584;ev-01585,partially_supported,,auto_reviewer,,,江西工业职业技术学院“鼠头鸭脖”食品安全事件,LLM_E011_003,学生,学生质疑学校的鸭脖说法，要求彻查食品安全问题。,negative,学生拍摄视频并上传网络，引发舆论关注和质疑。,ev-01584;ev-01585,unknown,,partially_supported,,,,,"网络视频截图 6月3日,江西工业职业技术学校官方微博就“学校食堂饭菜中吃出老鼠头”一事发布情况通报,称饭菜中的“异物”经当事人确认为鸭脖。通报全文如下: 2023年6月1日下午,一则“江西;近日,江西某高校食堂发生一起“异物”事件,一名男生在夹菜时夹出一块类似老鼠头的物品,并质疑其为老鼠牙齿。该学生将此事拍下并发到网上,引发广泛关注和质疑。事后经市场监督管理局的调查,确认该异物为鸭脖,该",,,unknown,,verification_rationale: ; issue_flags: ,auto_reviewer,reviewed
E011,LLM_E011_004,llm_preannotation,公众及网络舆论,公众普遍不信鸭脖说法，批评学校和监管部门掩盖事实。,negative,网友嘲讽学校解释，专家鉴定后公众更加愤怒。,ev-00242;ev-01589,supported,accept,公众及网络舆论,公众普遍不信鸭脖说法，批评学校和监管部门掩盖事实。,negative,网友嘲讽学校解释，专家鉴定后公众更加愤怒。,ev-00242;ev-01589,supported,,auto_reviewer,,,江西工业职业技术学院“鼠头鸭脖”食品安全事件,LLM_E011_004,公众及网络舆论,公众普遍不信鸭脖说法，批评学校和监管部门掩盖事实。,negative,网友嘲讽学校解释，专家鉴定后公众更加愤怒。,ev-00242;ev-01589,unknown,,supported,,,,,"江西工业职业技术学院icon,学生就餐惊现“鼠头”!!!食堂当即给出解释,是鸭脖子。随后,当地市场监督管理局给出反复检验的结论,也是鸭脖子。不过根据现场的照片,这鸭脖子也太挑战网友们的视觉神经了,长着;根据国内权威动物专家对提取的当事学生所拍现场照片和视频进行专业辨识,判定异物为老鼠类啮齿动物的头部。南昌高新区市场监督管理局昌东分局、江西工业职业技术学院未认真调查取证,发布“异物为鸭脖”结论是错误的",,,unknown,,,auto_reviewer,reviewed
E011,LLM_E011_005,llm_preannotation,律师,律师指出学生可依据食品安全法要求十倍赔偿。,neutral,事件定性后，律师提出学生有索赔权利。,ev-00246,supported,accept,律师,律师指出学生可依据食品安全法要求十倍赔偿。,neutral,事件定性后，律师提出学生有索赔权利。,ev-00246,supported,,auto_reviewer,,,江西工业职业技术学院“鼠头鸭脖”食品安全事件,LLM_E011_005,律师,律师指出学生可依据食品安全法要求十倍赔偿。,neutral,事件定性后，律师提出学生有索赔权利。,ev-00246,unknown,,supported,,,,,"6月17日,广受社会关注的“鼠头鸭脖”事件的官方调查结果盖棺定论,据国内权威动物专家专业辨识,该异物为老鼠类啮齿动物头部。在此之后,网友发现此前涉事学校的调查声明已经不见。有律师发言:学生可以十倍索赔",,,unknown,,,auto_reviewer,reviewed
E012,LLM_E012_001,llm_preannotation,家长,家长对学校食堂提供变质肉表示担忧和不满,negative,家长发现并举报食堂猪肉有臭味，质疑食材新鲜度，引发广泛关注。,ev-00264;ev-01603;ev-01591,supported,accept,家长,家长对学校食堂提供变质肉表示担忧和不满,negative,家长发现并举报食堂猪肉有臭味，质疑食材新鲜度，引发广泛关注。,ev-00264;ev-01603;ev-01591,supported,,auto_reviewer,,,昆明市官渡区长丰学校食堂“臭肉”事件,LLM_E012_001,家长,家长对学校食堂提供变质肉表示担忧和不满,negative,家长发现并举报食堂猪肉有臭味，质疑食材新鲜度，引发广泛关注。,ev-00264;ev-01603;ev-01591,unknown,,supported,,,,,"事情是这样的,10月16日,有网友爆料称长丰学校食堂存在食品安全问题。而据了解,这次事件的导火索其实是家长们在前一天就跟学校争论过食堂菜品卫生的问题。 也就是说,长丰学校食堂菜品不合格的情况已经被家长;事件背景:昆明一家学校食堂被家长曝光提供臭肉 2024年10月16日,昆明一所学校的食堂因家长的一则反馈,曝出了令人发指的“臭肉”事件。这名家长在学校微信群里贴出了一些照片,其中显示孩子们所食用的肉类;10月16日,云南昆明有家长发视频称,官渡区云子中学长丰学校学生食堂的生肉有臭味,“整盆肉都是臭的”。学校被质疑提供变质肉给学生食用,引发家长不满。 17日凌晨,昆明市官渡区市场监督管理局、官渡区教育",,,unknown,,,auto_reviewer,reviewed
E012,LLM_E012_002,llm_preannotation,学校,校长回应称“如果他犯罪了，有法律来管他”，态度消极回避,negative,校长对该事件的回应被认为推卸责任，缺乏直接担责态度。,ev-01593,supported,accept,学校,校长回应称“如果他犯罪了，有法律来管他”，态度消极回避,negative,校长对该事件的回应被认为推卸责任，缺乏直接担责态度。,ev-01593,supported,,auto_reviewer,,,昆明市官渡区长丰学校食堂“臭肉”事件,LLM_E012_002,学校,校长回应称“如果他犯罪了，有法律来管他”，态度消极回避,negative,校长对该事件的回应被认为推卸责任，缺乏直接担责态度。,ev-01593,unknown,,supported,,,,,"导读:近日,云南昆明云子中学长丰学校食堂疑提供臭肉给学生食用。校长回应:“如果他犯罪了,有法律来管他。”湖南通程律师事务所刘琳律师解读:学校应承担相应责任,涉事企业可能面临民事、行政、刑事等多重责任。",,,unknown,,,auto_reviewer,reviewed
E012,LLM_E012_003,llm_preannotation,官渡区市场监管局、教育体育局,官方调查组认定猪肉不合格，对学校和承包商进行处理,positive,官方发布通报，确认猪肉变质原因并采取处罚措施，回应公众关切。,ev-00268;ev-01599,supported,accept,官渡区市场监管局、教育体育局,官方调查组认定猪肉不合格，对学校和承包商进行处理,positive,官方发布通报，确认猪肉变质原因并采取处罚措施，回应公众关切。,ev-00268;ev-01599,supported,,auto_reviewer,,,昆明市官渡区长丰学校食堂“臭肉”事件,LLM_E012_003,官渡区市场监管局、教育体育局,官方调查组认定猪肉不合格，对学校和承包商进行处理,positive,官方发布通报，确认猪肉变质原因并采取处罚措施，回应公众关切。,ev-00268;ev-01599,unknown,,supported,,,,,"王军荣 昆明市官渡区人民政府新闻办公室10月19日发布通报称,针对网上反映的昆明市官渡区长丰学校食品安全问题,经过联合调查组调查,该批次鲜猪肉片判定为不合格,原因是运输及存储不当导致变质变臭;学校对食;情况通报10月16日,针对网上反映的昆明市官渡区长丰学校食品安全问题,官渡区组织市场监管、教体、公安、农业农村、卫健等部门成立联合调查组,本着实事求是的原则开展调查。现将有关情况通报如下。",,,unknown,,,auto_reviewer,reviewed
E012,LLM_E012_004,llm_preannotation,食堂承包经营企业,承包商被认定无餐饮服务资质，应承担主要责任,negative,调查发现承包商不具备资质，导致食品安全问题。,ev-00263,supported,accept,食堂承包经营企业,承包商被认定无餐饮服务资质，应承担主要责任,negative,调查发现承包商不具备资质，导致食品安全问题。,ev-00263,supported,,auto_reviewer,,,昆明市官渡区长丰学校食堂“臭肉”事件,LLM_E012_004,食堂承包经营企业,承包商被认定无餐饮服务资质，应承担主要责任,negative,调查发现承包商不具备资质，导致食品安全问题。,ev-00263,unknown,,supported,,,,,"长丰学校食堂被曝“整盆肉都是臭的”后,近日,云南昆明市官渡区联合调查组通报该校食堂肉片异味调查情况。 经调查,长丰学校食堂承包经营企业云南润升物业服务有限公司没有从事餐饮服务的资质,不能作为承包食堂的",,,unknown,,,auto_reviewer,reviewed
E012,LLM_E012_005,llm_preannotation,公众,网友呼吁严查学校食品安全问题，表达愤怒,negative,网络舆论强烈谴责，要求严惩涉事方，保护学生健康。,ev-00260,supported,accept,公众,网友呼吁严查学校食品安全问题，表达愤怒,negative,网络舆论强烈谴责，要求严惩涉事方，保护学生健康。,ev-00260,supported,,auto_reviewer,,,昆明市官渡区长丰学校食堂“臭肉”事件,LLM_E012_005,公众,网友呼吁严查学校食品安全问题，表达愤怒,negative,网络舆论强烈谴责，要求严惩涉事方，保护学生健康。,ev-00260,unknown,,supported,,,,,"长丰中学“臭肉事件”:黑心学校,何时能止? 云南长丰中学竟然拿变质臭肉给孩子们吃!这事儿一传出来,网上立马就炸了,家长们气不打一处来,网友们也是纷纷声援,要求严查严惩。 揭开食堂的“黑锅盖” 你想象一",,,unknown,,,auto_reviewer,reviewed
E013,LLM_E013_001,llm_preannotation,学生家长,担忧孩子在校饮食安全，反映食堂存在鼠迹和卫生未达标问题,negative,家长向监管部门反映食堂卫生问题，表达忧心忡忡,ev-01625;ev-01630;ev-01622,supported,accept,学生家长,担忧孩子在校饮食安全，反映食堂存在鼠迹和卫生未达标问题,negative,家长向监管部门反映食堂卫生问题，表达忧心忡忡,ev-01625;ev-01630;ev-01622,supported,,auto_reviewer,,,北京大学附属小学海口学校食堂鼠迹事件,LLM_E013_001,学生家长,担忧孩子在校饮食安全，反映食堂存在鼠迹和卫生未达标问题,negative,家长向监管部门反映食堂卫生问题，表达忧心忡忡,ev-01625;ev-01630;ev-01622,unknown,,supported,,,,,"情况通报12月22日上午,在接到学生家长反映北大附小海口学校食堂卫生未达标,存在鼠迹及违规使用调味品和食用油等问题后,海口市市场监督管理局秀英分局、秀英区教育局立即赶赴现场处置。经初步调查,该校食堂使;,一个令人震惊的消息传来,学生家长纷纷反映北大附小海口学校食堂的卫生状况未能达到应有的标准。据家长们详细描述,在食堂的某些角落竟然发现了鼠迹,这无疑让他们对孩子在学校的饮食安全感到忧心忡忡。不仅如此,;央视网消息 :据海口市秀英区教育局,12月22日上午,在接到学生家长反映北大附小海口学校食堂卫生未达标,存在鼠迹及违规使用调味品和食用油等问题后,海口市市场监督管理局秀英分局、秀英区教育局立即赶赴现场",,,unknown,,,auto_reviewer,reviewed
E013,LLM_E013_002,llm_preannotation,海口市市场监督管理局,接到反映后立即赶赴现场检查、立案调查，并通报对学校作出警告和5万元罚款的处理结果,neutral,官方通报显示迅速响应，依法处罚涉事学校,ev-00284;ev-01612;ev-01621,supported,accept,海口市市场监督管理局,接到反映后立即赶赴现场检查、立案调查，并通报对学校作出警告和5万元罚款的处理结果,neutral,官方通报显示迅速响应，依法处罚涉事学校,ev-00284;ev-01612;ev-01621,supported,,auto_reviewer,,,北京大学附属小学海口学校食堂鼠迹事件,LLM_E013_002,海口市市场监督管理局,接到反映后立即赶赴现场检查、立案调查，并通报对学校作出警告和5万元罚款的处理结果,neutral,官方通报显示迅速响应，依法处罚涉事学校,ev-00284;ev-01612;ev-01621,unknown,,supported,,,,,"央视网消息: 海口市市场监督管理局12月29日通报,近日,接到学生家长反映北京大学附属小学海口学校食堂存在鼠迹等食品安全问题后,该局立即赶赴现场进行检查并立案调查。 经调查,涉事学校食堂存在防鼠设施不;12月29日,海口市市场监督管理局发布情况通报。 近日,接到学生家长反映北京大学附属小学海口学校食堂存在鼠迹等食品安全问题后,我局迅速响应,立即赶赴现场进行检查并立案调查。现将有关情况通报如下: 一、;南海网12月29日消息(记者 蒙健)12月29日,记者从海口市市场监督管理局获悉,关于北京大学附属小学海口学校因食品安全问题,被依法予以处罚5万元。 据介绍,近日,接到学生家长反映北京大学附属小学海口",,,unknown,,,auto_reviewer,reviewed
